gap,homo,lumo,is_camb3lyp/6-31g,is_QChem PBE0/def2-SVP DFT,is_QChem B3LYP/def2-SVP DFT,is_b3lyp/6-31g(d),is_QChem BP86/def2-SVP DFT,is_QChem M06-2X/def2-SVP DFT
1.9521,-4.8523339699151995,-2.537461544945,0,0,0,1,0,0
2.7045,-6.41889333874,-1.86479613593,1,0,0,0,0,0
2.3213,-4.8656675480066,-2.2876610411102,0,0,0,1,0,0
2.5958,-5.134243906700001,-2.25772851886,0,0,0,1,0,0
1.6107,-4.81423803251,-3.14862922644,0,0,0,1,0,0
2.2578,-5.28472285945,-2.4362351969900002,0,0,0,1,0,0
2.8015,-4.8033534789672006,-1.8574490622836,0,0,0,1,0,0
2.6749,-6.500527490319999,-2.00248573826,1,0,0,0,0,0
2.0972,-4.916280721986201,-2.496644469155,0,0,0,1,0,0
1.8504,-4.89070202116,-2.82209262012,0,0,0,1,0,0
2.6908,-6.7133205121,-1.89663345504,1,0,0,0,0,0
2.3876,-5.412344249754001,-2.81637822951,0,0,0,1,0,0
1.832,-4.1902810006014,-2.1227600549186,0,0,0,1,0,0
2.6505,-4.714372253745,-1.6634318953618001,0,0,0,1,0,0
2.4031,-4.8656675480066,-2.157862740098,0,0,0,1,0,0
2.7774,-5.046623250675601,-1.9301034571898,0,0,0,1,0,0
1.7533,-5.365812783353401,-3.1372004452194,0,0,0,1,0,0
1.6131,-4.369604020238802,-2.5932448818579994,0,0,0,1,0,0
2.4717,-4.952199748681401,-2.1954144498247996,0,0,0,1,0,0
2.7252,-5.241184645269999,-2.2079316864,0,0,0,1,0,0
2.607,-4.94131519514,-2.03296248818,0,0,0,1,0,0
1.8036,-5.0629500809916,-2.9173324636305997,0,0,0,1,0,0
3.8308,-8.763154058270002,-1.7243853952100001,1,0,0,0,0,0
2.8543,-6.550596436620001,-1.84057800429,1,0,0,0,0,0
2.8449,-6.64338725558,-1.97717915127,1,0,0,0,0,0
2.363,-4.9622679607096,-2.2487487621904,0,0,0,1,0,0
2.8927,-5.3489417253602,-2.1287465593678,0,0,0,1,0,0
2.4619,-5.0566914627,-2.3445328333799997,0,0,0,1,0,0
1.9788,-5.190571471295001,-2.92522376495,0,0,0,1,0,0
2.2854,-5.64581792327,-1.5050616413000002,1,0,0,0,0,0
2.3818,-5.97044973272,-1.72901133046,1,0,0,0,0,0
2.449,-5.0670317885706,-2.438139993856,0,0,0,1,0,0
2.6667,-6.259978856990001,-1.78207352899,1,0,0,0,0,0
3.3084,-6.04909063208,-0.7885859042630001,1,0,0,0,0,0
2.1425,-5.218599196670801,-2.8242695308294,0,0,0,1,0,0
2.9408,-4.315453366357401,-0.9551195734859999,0,0,0,1,0,0
2.5253,-6.56093676248,-2.30725323749,1,0,0,0,0,0
2.243,-4.7492028250858,-2.2111970524636,0,0,0,1,0,0
2.0007,-5.649899630851801,-3.2969312684775995,0,0,0,1,0,0
2.8888,-6.37481089688,-1.4985309091699999,1,0,0,0,0,0
2.4497,-4.4806264663876,-1.620437908863,0,0,0,1,0,0
2.7435,-6.5342696063,-2.23133347652,1,0,0,0,0,0
2.5313,-6.34705528535,-2.01037703958,1,0,0,0,0,0
2.6999,-6.07711835745,-1.7551342589699999,1,0,0,0,0,0
2.1351,-4.880905922968199,-2.5352846342362,0,0,0,1,0,0
2.3844,-4.85723201901,-2.1450733896838,0,0,0,1,0,0
2.0252,-7.020809149720002,-3.68387714697,1,0,0,0,0,0
2.6372,-5.012609020850602,-2.0405816756614,0,0,0,1,0,0
3.0509,-7.75660496929,-2.63596675452,1,0,0,0,0,0
3.2232,-6.468145943521999,-2.5932448818579994,0,0,0,1,0,0
3.3545,-7.106797122719999,-1.43703318165,1,0,0,0,0,0
2.5101,-4.6466159079336,-2.0144587471558,0,0,0,1,0,0
3.3473,-7.58027520188,-2.15895119545,1,0,0,0,0,0
1.8024,-5.431392218456,-2.8356983120506,0,0,0,1,0,0
1.9533,-4.2466085651916,-2.0111933810926,0,0,0,1,0,0
2.4093,-5.652892883076401,-2.9682177514488,0,0,0,1,0,0
2.6895,-5.76255476003,-1.2144440616700003,1,0,0,0,0,0
2.0132,-4.8180476262516,-2.4716099960038,0,0,0,1,0,0
2.8835,-5.016418614591001,-1.7894206026336,0,0,0,1,0,0
2.1557,-5.0947874001078,-2.636783096034,0,0,0,1,0,0
1.5638,-6.020246565190001,-4.06565286252,0,0,0,1,0,0
1.6154,-5.732622237789999,-3.82673691223,0,0,0,1,0,0
4.063,-6.39521943478,-0.294427173365,1,0,0,0,0,0
2.2978,-5.4798284817268,-2.9472649858766005,0,0,0,1,0,0
2.9601,-6.599849041400001,-1.8876536983699996,1,0,0,0,0,0
3.2344,-6.304061298849998,-1.1600212939500003,1,0,0,0,0,0
2.4761,-4.6975011957518005,-1.8754085756311996,0,0,0,1,0,0
2.9281,-6.082016406550001,-1.13036088554,1,0,0,0,0,0
2.1116,-4.906756737635201,-2.5467134154573996,0,0,0,1,0,0
2.9946,-7.72748878856,-2.44956877508,1,0,0,0,0,0
2.1527,-5.397105874792399,-2.868079858844,0,0,0,1,0,0
1.7894,-4.321439870806602,-2.291198521012,0,0,0,1,0,0
1.291,-4.93668925988,-3.40822582846,0,0,0,1,0,0
2.2567,-6.74896742496,-3.08304979134,1,0,0,0,0,0
1.7204,-5.006894630240001,-2.8577395329772,0,0,0,1,0,0
1.9857,-5.317104406244,-2.7834524550394,0,0,0,1,0,0
1.7995,-5.041453087740001,-2.80739847284,0,0,0,1,0,0
1.6823,-5.2820017210646,-3.0550220659622003,0,0,0,1,0,0
2.2159,-6.165827468839999,-2.2098364832700006,1,0,0,0,0,0
3.705,-6.32174869836,-0.5366084897189999,1,0,0,0,0,0
2.2809,-5.175605210171999,-2.6890289530452014,0,0,0,1,0,0
2.6295,-5.7696297198358,-2.7203220444842,0,0,0,1,0,0
2.4036,-6.49181984748,-1.99813191684,1,0,0,0,0,0
3.1682,-4.349739710020999,-1.0087259996902,0,0,0,1,0,0
2.4231,-5.862692652640001,-1.69009905154,1,0,0,0,0,0
1.877,-4.6430784280318,-2.620728379556601,0,0,0,1,0,0
2.4628,-5.1908435851336,-2.3211310432579997,0,0,0,1,0,0
1.2473,-5.25533456488,-3.71843560447,0,0,0,1,0,0
3.5334,-5.479012140211,-1.4928165185596003,0,0,0,1,0,0
3.1595,-6.160113078230001,-1.07376120712,1,0,0,0,0,0
2.2732,-6.187324462089999,-2.17718282264,1,0,0,0,0,0
2.3244,-7.144893060120001,-3.3959807057299995,1,0,0,0,0,0
1.6967,-4.9282537308846,-2.9456323028449996,0,0,0,1,0,0
1.8201,-5.204993504740802,-3.0038646643054006,0,0,0,1,0,0
2.1081,-5.264042207717001,-2.8879441690618,0,0,0,1,0,0
1.8636,-5.0830865050480005,-2.7369209886387997,0,0,0,1,0,0
2.5987,-4.86757234488,-1.91976313132,0,0,0,1,0,0
2.5195,-5.567449137756,-2.7916158701974,0,0,0,1,0,0
1.752,-4.8632185234592,-2.783724568878,0,0,0,1,0,0
2.6876,-5.122543011644999,-2.1926933114387994,0,0,0,1,0,0
1.9816,-5.0044456056926006,-2.6618175691852004,0,0,0,1,0,0
2.0462,-5.7807863872184,-3.2438690699506,0,0,0,1,0,0
2.0746,-4.501851345798399,-2.145617617361,0,0,0,1,0,0
2.3072,-5.1154680518414,-2.4030373086766,0,0,0,1,0,0
2.6787,-4.9671660098044,-2.0223500484752,0,0,0,1,0,0
3.1699,-7.381087872030002,-3.83190707517,0,0,0,1,0,0
2.8631,-5.54050986773,-0.803007937709,1,0,0,0,0,0
2.3412,-6.444472039559999,-2.0150029748300002,1,0,0,0,0,0
1.784,-4.4403536182748,-2.3774586078482005,0,0,0,1,0,0
1.8397,-4.70920209081,-2.70698846639,0,0,0,1,0,0
2.7843,-6.54705895672,-2.20330575114,1,0,0,0,0,0
1.7115,-4.6126016781086,-2.6044015492406,0,0,0,1,0,0
2.015,-5.5603741779524,-3.2365219963084,0,0,0,1,0,0
2.1248,-6.016164857609999,-2.1184062335,1,0,0,0,0,0
2.695,-6.026505183470001,-1.44029854771,1,0,0,0,0,0
1.6147,-4.540219397041001,-2.6288917947145998,0,0,0,1,0,0
2.2572,-6.53046001256,-2.51188284412,1,0,0,0,0,0
2.4521,-6.223515602620001,-2.00221362442,1,0,0,0,0,0
2.3666,-5.0558751211879995,-2.39460177968,0,0,0,1,0,0
2.4309,-5.574251983721,-2.7380094439932003,0,0,0,1,0,0
1.9037,-5.5029581580078,-3.202779880322,0,0,0,1,0,0
2.8121,-5.03274544491,-1.90697378091,0,0,0,1,0,0
1.6451,-5.1309785406416,-2.8468549794332,0,0,0,1,0,0
2.6186,-5.8398350901946,-2.8161061156714,0,0,0,1,0,0
2.2883,-5.2969679821876,-2.6773280579854,0,0,0,1,0,0
1.7235,-4.566886553223801,-2.5336519512045994,0,0,0,1,0,0
1.2505,-5.34540424546,-2.00030882755,1,0,0,0,0,0
2.2354,-6.05997518562,-1.95568215802,1,0,0,0,0,0
2.1603,-4.849340717690599,-2.409568040803,0,0,0,1,0,0
3.1634,-7.1680227364,-1.81064548204,1,0,0,0,0,0
1.3968,-4.6896098944324,-2.8808692092582002,0,0,0,1,0,0
2.1182,-5.0577799180582,-2.5956939064054003,0,0,0,1,0,0
2.7722,-5.419147095719,-2.4678004022634,0,0,0,1,0,0
3.1559,-5.73996931143,-2.2580006327,0,0,0,1,0,0
2.2677,-4.93641714604,-2.1888837177,0,0,0,1,0,0
3.0249,-6.93318849369,-1.79894458698,1,0,0,0,0,0
2.9742,-6.21807332585,-1.35376634704,1,0,0,0,0,0
2.9907,-6.44338358421,-1.54261335102,1,0,0,0,0,0
1.174,-4.315453366357401,-2.7750169260428,0,0,0,1,0,0
2.1162,-6.1960321049200004,-2.27596014605,1,0,0,0,0,0
2.0052,-5.6017354814196,-3.0762469453729997,0,0,0,1,0,0
2.5312,-5.02267723288,-2.1423522513000006,0,0,0,1,0,0
2.4727,-5.4303037631,-1.17662023811,1,0,0,0,0,0
2.1429,-4.5151849238898,-2.0318740328262006,0,0,0,1,0,0
1.74,-4.93995462594,-3.1804665455600003,0,0,0,1,0,0
2.1132,-4.890157793480601,-2.5420874802012,0,0,0,1,0,0
2.3467,-4.8721982801329995,-2.2144624185267996,0,0,0,1,0,0
2.171,-5.78105850106,-3.2316239472099997,0,0,0,1,0,0
2.8851,-5.818610210780001,-1.0166173010100001,1,0,0,0,0,0
1.8578,-4.5622606179676,-2.4835830049021994,0,0,0,1,0,0
2.8392,-5.124447808515199,-1.9344572786074,0,0,0,1,0,0
1.969,-5.5492175105698,-3.106179467619001,0,0,0,1,0,0
2.6388,-6.763933686080001,-2.52957024363,1,0,0,0,0,0
2.6334,-6.208277227660001,-1.9616686624700004,1,0,0,0,0,0
2.9523,-6.2178012120099995,-1.5200279024199999,1,0,0,0,0,0
2.3076,-6.11657486405,-2.04520761092,1,0,0,0,0,0
2.622,-5.3320706673670015,-2.3124234004227997,0,0,0,1,0,0
2.829,-5.090161464851601,-1.94561394599,0,0,0,1,0,0
2.3209,-6.124738279208801,-3.524146323708601,0,0,0,1,0,0
3.0313,-7.22217339028,-2.21772778459,1,0,0,0,0,0
1.9858,-5.0185955252998,-2.8220926201206,0,0,0,1,0,0
1.5627,-4.621037207105201,-2.545624960103,0,0,0,1,0,0
2.7536,-4.8441705547572,-1.8998988211052004,0,0,0,1,0,0
3.0936,-4.6498812739968,-1.1913143853908,0,0,0,1,0,0
2.8937,-5.6534371107535994,-2.6084832568196,0,0,0,1,0,0
2.6199,-5.78160272873,-2.6675319598,0,0,0,1,0,0
2.9704,-6.470050740390001,-1.5613892058899999,1,0,0,0,0,0
2.5344,-6.659714085900001,-1.8272444262,1,0,0,0,0,0
2.4486,-6.58896448786,-2.38861527523,1,0,0,0,0,0
2.6355,-5.99276306749,-1.2936291887,1,0,0,0,0,0
1.5219,-5.0950595139464,-2.9946127937929994,0,0,0,1,0,0
1.7013,-4.302119788265999,-2.3652134851111994,0,0,0,1,0,0
3.5683,-5.9530344470522,-1.9578590687270003,0,0,0,1,0,0
3.3339,-4.2909631208834,-0.7583812681782002,0,0,0,1,0,0
2.6291,-5.3285331874652,-2.2337825010674,0,0,0,1,0,0
3.1649,-5.1328833375118,-1.5254701791916,0,0,0,1,0,0
1.7003,-4.103204572249401,-2.1069774522798,0,0,0,1,0,0
2.4711,-5.3062198527,-2.52684910524,0,0,0,1,0,0
2.5642,-7.33020258421,-3.41992672352,1,0,0,0,0,0
2.8911,-5.83112744736,-0.771442732431,1,0,0,0,0,0
1.8542,-5.712757927568401,-3.4430563998057995,0,0,0,1,0,0
2.9873,-4.5535529751324,-1.1249186087724,0,0,0,1,0,0
2.1815,-4.96634966829,-2.51215495796,0,0,0,1,0,0
2.4968,-4.9119269005686,-2.140175340589,0,0,0,1,0,0
2.1713,-4.91981820189,-2.5540604891000007,0,0,0,1,0,0
2.4639,-5.6961589834138,-2.9752927112524,0,0,0,1,0,0
2.8255,-5.30050546209,-2.15704639858,0,0,0,1,0,0
2.2646,-5.4637737652494005,-2.9676735237715994,0,0,0,1,0,0
2.3293,-6.54080033843,-2.3989556011000004,1,0,0,0,0,0
2.0955,-4.6223977762982,-2.2190883537830004,0,0,0,1,0,0
2.3761,-6.186508120571001,-3.4305391632302,0,0,0,1,0,0
2.2053,-4.9053961684422,-2.42181316354,0,0,0,1,0,0
2.1229,-6.819172795320001,-2.69746448204,1,0,0,0,0,0
2.2338,-4.425387357151801,-2.0038463074504,0,0,0,1,0,0
2.2281,-6.25181544184,-2.3287502307399994,1,0,0,0,0,0
2.4178,-6.25970674315,-1.90343630101,1,0,0,0,0,0
2.4636,-4.7696113629808,-1.9586754102428,0,0,0,1,0,0
1.6887,-5.1187334179046,-3.072981579309799,0,0,0,1,0,0
2.0358,-5.001452353468,-2.780459202814801,0,0,0,1,0,0
1.821,-5.255878792559001,-2.9859051509577994,0,0,0,1,0,0
2.1663,-4.9837649539590005,-2.4656234915546,0,0,0,1,0,0
3.0198,-5.5862249926194005,-2.1720126597052003,0,0,0,1,0,0
1.5977,-5.2115242368672,-3.1325745099632005,0,0,0,1,0,0
2.0008,-5.159278379856,-2.8765153878406,0,0,0,1,0,0
1.6058,-4.4999465489282,-2.6073948014652,0,0,0,1,0,0
2.4684,-4.906484623796601,-2.1799039610246,0,0,0,1,0,0
2.7698,-5.848270619190001,-1.07240063792,1,0,0,0,0,0
2.8373,-4.4213056495728,-1.2707716262620001,0,0,0,1,0,0
2.9784,-5.296967982190001,-2.04466338324,0,0,0,1,0,0
3.4833,-6.6091009119168,-1.0596112875083998,1,0,0,0,0,0
1.9516,-4.668112901183001,-2.4577321902352,0,0,0,1,0,0
2.2876,-5.127168946901201,-2.4416774737578,0,0,0,1,0,0
1.7095,-4.565525984030802,-2.4139218622205996,0,0,0,1,0,0
2.4513,-4.683351276144601,-1.880306624726,0,0,0,1,0,0
2.2702,-4.6019892384032,-2.2035778649828,0,0,0,1,0,0
2.5592,-5.376969450736,-2.1643934722244,0,0,0,1,0,0
2.4838,-5.92146924177,-1.76710726787,1,0,0,0,0,0
1.7856,-4.7391346130576,-2.6354225268409994,0,0,0,1,0,0
3.0137,-8.56015713468,-3.57829697759,1,0,0,0,0,0
1.8412,-4.865395434168,-2.6710694396976,0,0,0,1,0,0
1.7817,-4.651786070867001,-2.57147577477,0,0,0,1,0,0
2.1856,-4.4283806093764,-1.946974515183,0,0,0,1,0,0
4.3141,-5.651804427722,-0.6949787437844,0,0,0,1,0,0
1.3842,-5.3609147342586,-3.7559873141958007,0,0,0,1,0,0
2.5222,-5.3173765200826,-2.578278620735,0,0,0,1,0,0
2.6682,-6.2670538168,-1.73009978582,1,0,0,0,0,0
3.0771,-5.212612692221601,-1.8881979260454005,0,0,0,1,0,0
3.286,-5.501325474976199,-1.8147271896234,0,0,0,1,0,0
2.7341,-6.914412638830001,-2.2179998984300004,1,0,0,0,0,0
2.2328,-4.9573699116148,-2.510250161085,0,0,0,1,0,0
2.5133,-5.507584093264001,-2.4169151144451995,0,0,0,1,0,0
1.1469,-4.608247856691,-2.9859051509577994,0,0,0,1,0,0
2.3726,-4.954104545550001,-2.32412429548,0,0,0,1,0,0
2.6856,-6.119568116280001,-1.46451667935,1,0,0,0,0,0
3.0089,-6.79658734671,-2.01200972261,1,0,0,0,0,0
2.5191,-4.815054374027,-2.0658882626512,0,0,0,1,0,0
2.5344,-4.5478385845218,-1.6574453909126001,0,0,0,1,0,0
2.0331,-5.3440436762654,-3.1336629653176,0,0,0,1,0,0
1.5168,-4.58511818041,-2.9010056333145995,0,0,0,1,0,0
1.4593,-4.627840053070201,-2.8961075842198003,0,0,0,1,0,0
1.5086,-4.656412006123201,-2.8792365262266,0,0,0,1,0,0
2.6586,-5.8455494808052,-2.8784201847107997,0,0,0,1,0,0
1.7569,-5.496427425880001,-1.7823456428300002,1,0,0,0,0,0
1.7773,-4.7984554298724005,-2.715696109228,0,0,0,1,0,0
2.7699,-6.6738640055,-1.10423795704,1,0,0,0,0,0
2.8998,-6.498622693449999,-2.21881623994,1,0,0,0,0,0
2.2253,-4.893967387221,-2.3328319383178,0,0,0,1,0,0
3.0174,-5.20254448019,-1.94479760447,0,0,0,1,0,0
1.6299,-4.2403499469038,-2.304804212942,0,0,0,1,0,0
2.3389,-5.73289435162,-1.6481935204,1,0,0,0,0,0
3.2727,-5.930176884609999,-0.9085881070849998,1,0,0,0,0,0
1.8847,-5.741874108300001,-3.1606022353400003,0,0,0,1,0,0
2.6475,-4.6675686735058,-1.732004582689,0,0,0,1,0,0
2.816,-6.554406030360001,-1.87459223412,1,0,0,0,0,0
2.0846,-4.775597867429999,-2.3630365744024,0,0,0,1,0,0
1.7784,-4.296677511494001,-2.391880641294,0,0,0,1,0,0
3.0182,-4.832741773536001,-1.4745848913734,0,0,0,1,0,0
3.0695,-5.175333096330001,-1.74207279472,0,0,0,1,0,0
2.6429,-6.173446656320001,-1.7603044219,1,0,0,0,0,0
2.6001,-6.39385886558,-2.3317434829599994,1,0,0,0,0,0
1.7687,-4.8803616952910005,-2.8308002629558002,0,0,0,1,0,0
2.2224,-5.287716111675199,-2.8098474973836,0,0,0,1,0,0
1.8547,-4.9527439763586,-2.7888947318114,0,0,0,1,0,0
2.2953,-6.504609197889999,-2.11214761521,1,0,0,0,0,0
2.368,-4.847708034659,-2.1731011150595996,0,0,0,1,0,0
2.1174,-4.837639822630801,-2.3848056814904,0,0,0,1,0,0
3.0842,-7.45836820219,-3.94156895212,0,0,0,1,0,0
2.758,-6.17371877016,-1.41961789598,1,0,0,0,0,0
2.8102,-5.03791560784,-2.01663565786,0,0,0,1,0,0
1.6057,-5.3952010779222,-3.437886236872401,0,0,0,1,0,0
2.3588,-6.2466452789,-2.51650877937,1,0,0,0,0,0
3.2506,-6.60882879808,-1.46506090702,1,0,0,0,0,0
1.6899,-4.523076225209199,-2.6258985424899994,0,0,0,1,0,0
1.7398,-4.958730480807801,-2.881685550774,0,0,0,1,0,0
1.8643,-4.469469799004999,-2.5053521119902,0,0,0,1,0,0
2.485,-5.0814538220164005,-2.3214031570966,0,0,0,1,0,0
1.9898,-5.3083967634088,-3.0240010883617994,0,0,0,1,0,0
2.5372,-5.65860727369,-1.24410447008,1,0,0,0,0,0
3.1745,-5.1200939871,-1.52383749616,0,0,0,1,0,0
2.2893,-4.6626706244100005,-2.17799916415,0,0,0,1,0,0
3.8146,-5.968272822009999,-1.81336662043,0,0,0,1,0,0
2.9076,-6.87386767687,-2.00738378735,1,0,0,0,0,0
2.3703,-4.7219914412258,-1.948335084376,0,0,0,1,0,0
1.9854,-5.0847191880796005,-2.8234531893136,0,0,0,1,0,0
2.9726,-5.22703472567,-1.88329987695,0,0,0,1,0,0
1.2919,-4.6702898118918,-3.0120280794634,0,0,0,1,0,0
2.8826,-6.089091366352199,-2.8528414838823997,0,0,0,1,0,0
2.3631,-5.417786526526,-2.6795049686941996,0,0,0,1,0,0
1.62,-5.0063504025628,-2.9227747404026,0,0,0,1,0,0
2.2924,-5.6452736956,-1.5251980653500004,1,0,0,0,0,0
1.9145,-5.1268968330626,-2.8493040039805995,0,0,0,1,0,0
2.015,-6.259978856990001,-3.77585162441,0,0,0,1,0,0
3.0257,-8.057290760950002,-2.08439200368,1,0,0,0,0,0
1.9899,-4.902130802378999,-2.428616009505,0,0,0,1,0,0
1.8434,-4.7141001399064,-2.3328319383178,0,0,0,1,0,0
1.8755,-5.593572066261599,-3.1608743491776,0,0,0,1,0,0
2.5842,-6.648829532350001,-2.4558273933599994,1,0,0,0,0,0
1.3643,-4.6338265575194,-2.9268564479816,0,0,0,1,0,0
1.9948,-5.0392761770334,-2.36739039582,0,0,0,1,0,0
2.4314,-4.417768169671,-1.719759459952,0,0,0,1,0,0
2.2029,-6.5495079812634,-2.1894279453756,1,0,0,0,0,0
2.853,-6.21589641514,-1.59186595581,1,0,0,0,0,0
2.254,-5.0093436547874,-2.4103843823188,0,0,0,1,0,0
1.6067,-4.418312397348199,-2.6139255335916003,0,0,0,1,0,0
1.8998,-4.640629403484399,-2.4226295050557995,0,0,0,1,0,0
3.0786,-6.498078465769999,-1.46533302086,1,0,0,0,0,0
3.0033,-6.258890401639999,-1.27893504142,1,0,0,0,0,0
2.9611,-6.8994463777,-2.0898342804499994,1,0,0,0,0,0
2.4191,-4.854782994462599,-2.1399032267504,0,0,0,1,0,0
2.6741,-6.55984830713,-2.08847371126,1,0,0,0,0,0
1.4306,-4.094496929414201,-2.4163708867680005,0,0,0,1,0,0
2.4343,-4.8330138873746,-2.065344034974,0,0,0,1,0,0
1.8739,-5.3255399352406005,-3.1284928023841996,0,0,0,1,0,0
1.5031,-6.276033573470001,-4.27327572137,0,0,0,1,0,0
2.726,-6.917133777209998,-1.5292797729299998,1,0,0,0,0,0
3.849,-6.090451935550002,-0.0296604084074,1,0,0,0,0,0
1.6802,-5.185945536038801,-3.04767499232,0,0,0,1,0,0
1.8739,-5.376697336897401,-3.2193788244766006,0,0,0,1,0,0
1.4056,-4.5900162295047995,-2.8131128634468,0,0,0,1,0,0
2.8457,-5.952218105536399,-2.7927043255518,0,0,0,1,0,0
3.6845,-7.58707804785,-1.5573074983100004,1,0,0,0,0,0
2.4553,-4.976962107994001,-2.3137839696158,0,0,0,1,0,0
2.634,-6.763117344560001,-2.5478018708099994,1,0,0,0,0,0
1.4937,-4.921995112600001,-3.0593758873800003,0,0,0,1,0,0
3.0207,-7.93919335499,-3.1565205277599997,1,0,0,0,0,0
3.8291,-5.495338970530001,-1.35485480239,0,0,0,1,0,0
1.7652,-4.555729885841201,-2.5244000806921996,0,0,0,1,0,0
2.3889,-5.037099266324602,-2.2620823402818,0,0,0,1,0,0
2.4324,-4.907028851473799,-2.1627607891927996,0,0,0,1,0,0
1.8866,-4.775053639752801,-2.534740406559,0,0,0,1,0,0
2.0928,-5.242273100629,-2.821820506282,0,0,0,1,0,0
2.53,-5.11628439336,-2.2563679496700004,0,0,0,1,0,0
1.8843,-4.7761420951072,-2.5507951230364,0,0,0,1,0,0
2.3135,-4.9614516191938,-2.3766422663324,0,0,0,1,0,0
2.9072,-5.866774360220001,-1.12981665787,1,0,0,0,0,0
2.1467,-5.1717956164316,-2.6590964307992,0,0,0,1,0,0
2.5857,-5.5611905194682,-2.5932448818579994,0,0,0,1,0,0
3.4138,-4.641173631161599,-0.8993362365730002,0,0,0,1,0,0
2.9651,-4.98730243386,-1.7494198683599997,0,0,0,1,0,0
1.4039,-4.8101563249321995,-2.8803249815810004,0,0,0,1,0,0
2.5327,-5.922557697129999,-1.47023106996,1,0,0,0,0,0
2.4906,-5.482277506274201,-2.6335177299708006,0,0,0,1,0,0
2.4074,-5.6953426419,-1.44247545842,1,0,0,0,0,0
1.849,-4.6920589189798,-2.5448086185872,0,0,0,1,0,0
2.3486,-4.916280721986201,-2.3037157575876,0,0,0,1,0,0
2.4679,-5.016418614591001,-2.2724226661486004,0,0,0,1,0,0
2.6514,-5.105671953651801,-2.1888837176983995,0,0,0,1,0,0
2.7892,-5.20363293555,-2.0993582648,0,0,0,1,0,0
2.2528,-5.6088104412232,-3.1045467845874,0,0,0,1,0,0
2.5919,-5.85099175758,-1.2155325170300002,1,0,0,0,0,0
1.5225,-4.8700213694242,-3.0114838517862,0,0,0,1,0,0
2.128,-5.593572066261599,-2.7951533500992,0,0,0,1,0,0
3.2311,-5.526632061966,-1.9396274415408,0,0,0,1,0,0
2.0304,-5.2751988750996,-2.9486255550695994,0,0,0,1,0,0
1.8154,-5.18757821907,-2.86617506197,0,0,0,1,0,0
2.2583,-5.2303000917306,-2.8727057941001997,0,0,0,1,0,0
2.5481,-5.636838166599,-2.7167845645824,0,0,0,1,0,0
2.7146,-5.002540808819999,-1.9698320776300005,0,0,0,1,0,0
2.9103,-5.698335894122601,-2.4386842215332,0,0,0,1,0,0
2.3875,-4.936417146042599,-2.2906542933348,0,0,0,1,0,0
1.78,-4.2071520585946,-2.185074123958,0,0,0,1,0,0
1.7636,-5.4673112451512,-3.264549721684199,0,0,0,1,0,0
2.8979,-5.7358876038494016,-2.3627644605638,0,0,0,1,0,0
2.5027,-5.157373582985802,-2.2865725857558,0,0,0,1,0,0
2.2205,-4.502667687314201,-1.9260217496108,0,0,0,1,0,0
1.2696,-4.9154643804704,-3.2406037038874,0,0,0,1,0,0
2.0636,-5.032201217229802,-2.6373273237112005,0,0,0,1,0,0
1.6858,-4.3576310113404,-2.5268491052396005,0,0,0,1,0,0
3.1173,-5.41506538814,-1.9725532160114,0,0,0,1,0,0
2.275,-4.728794287190801,-2.2392247778393997,0,0,0,1,0,0
2.1756,-4.5154570377284,-1.9948665507766004,0,0,0,1,0,0
3.0599,-5.207170415449601,-1.838128979743,0,0,0,1,0,0
3.5964,-7.56830219298,-1.78969271647,1,0,0,0,0,0
1.5563,-4.972608286576401,-2.8833182338056,0,0,0,1,0,0
2.4624,-5.623232474669,-2.8732500217774,0,0,0,1,0,0
1.895,-5.127713174578401,-2.9516188072942002,0,0,0,1,0,0
1.5351,-4.2482412482232,-2.5320192681730003,0,0,0,1,0,0
1.9022,-4.551648178262201,-2.5091617057306,0,0,0,1,0,0
3.2204,-5.36037050658,-1.8911911782699995,0,0,0,1,0,0
2.4573,-4.5897441156662,-1.6617992123302,0,0,0,1,0,0
2.7111,-6.44637683643,-1.85690483461,1,0,0,0,0,0
2.9172,-6.552229119649998,-1.71758254924,1,0,0,0,0,0
2.5237,-6.14433047559,-1.93255248174,1,0,0,0,0,0
2.9009,-5.11111423042,-1.79703979011,0,0,0,1,0,0
1.9215,-4.5023955734756,-2.2628986817976005,0,0,0,1,0,0
2.4428,-5.0311127618753995,-2.2743274630188,0,0,0,1,0,0
2.0743,-4.897232753284199,-2.4702494268108,0,0,0,1,0,0
3.1578,-5.301866031282401,-1.8315982476166,0,0,0,1,0,0
2.098,-5.6602399567186,-1.908878577779,1,0,0,0,0,0
2.7658,-5.662688981265999,-2.5083453642148,0,0,0,1,0,0
2.615,-4.881722264484001,-2.0179962270576,0,0,0,1,0,0
1.4267,-4.7769584366230005,-2.8610048990404,0,0,0,1,0,0
1.9935,-4.9026750300562005,-2.7268527766105994,0,0,0,1,0,0
1.3393,-5.015058045397999,-3.2063173602238004,0,0,0,1,0,0
1.962,-5.0264868266192,-2.7706631046252004,0,0,0,1,0,0
2.6328,-5.3255399352406005,-2.3804518600728004,0,0,0,1,0,0
4.2232,-5.383772296701,-0.848995176432,0,0,0,1,0,0
1.9479,-5.18050325927,-2.71324708468,0,0,0,1,0,0
2.374,-5.78405175328,-1.5485998554700002,1,0,0,0,0,0
2.1812,-6.400661711550001,-1.82397906014,1,0,0,0,0,0
2.6123,-4.749747052763001,-1.6471050650458,0,0,0,1,0,0
