homo,lumo,gap,single_bond,double_bond,triple_bond,aromatic_bond
-0.175,-0.108,0.067,63.0,0.0,0.0,70.0
-0.162,-0.126,0.036,63.0,0.0,0.0,70.0
-0.214,-0.087,0.127,63.0,0.0,0.0,70.0
-0.184,-0.109,0.075,63.0,0.0,0.0,70.0
-0.176,-0.108,0.068,63.0,0.0,0.0,70.0
-0.163,-0.127,0.036,63.0,0.0,0.0,70.0
-0.216,-0.087,0.129,63.0,0.0,0.0,70.0
-0.186,-0.108,0.078,63.0,0.0,0.0,70.0
-0.183,-0.093,0.09,47.0,0.0,0.0,57.0
-0.167,-0.115,0.052,47.0,0.0,0.0,57.0
-0.224,-0.07,0.154,47.0,0.0,0.0,57.0
-0.192,-0.092,0.1,47.0,0.0,0.0,57.0
-0.183,-0.095,0.088,47.0,0.0,0.0,57.0
-0.167,-0.116,0.051,47.0,0.0,0.0,57.0
-0.224,-0.072,0.152,47.0,0.0,0.0,57.0
-0.193,-0.094,0.099,47.0,0.0,0.0,57.0
-0.184,-0.095,0.089,47.0,0.0,0.0,57.0
-0.168,-0.116,0.052,47.0,0.0,0.0,57.0
-0.226,-0.071,0.155,47.0,0.0,0.0,57.0
-0.194,-0.094,0.1,47.0,0.0,0.0,57.0
-0.185,-0.096,0.089,47.0,0.0,0.0,57.0
-0.168,-0.117,0.051,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.195,-0.095,0.1,47.0,0.0,0.0,57.0
-0.184,-0.095,0.089,47.0,0.0,0.0,57.0
-0.168,-0.116,0.052,47.0,0.0,0.0,57.0
-0.225,-0.072,0.153,47.0,0.0,0.0,57.0
-0.194,-0.094,0.1,47.0,0.0,0.0,57.0
-0.184,-0.095,0.089,47.0,0.0,0.0,57.0
-0.168,-0.116,0.052,47.0,0.0,0.0,57.0
-0.226,-0.072,0.154,47.0,0.0,0.0,57.0
-0.194,-0.094,0.1,47.0,0.0,0.0,57.0
-0.185,-0.096,0.089,47.0,0.0,0.0,57.0
-0.168,-0.118,0.05,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.194,-0.096,0.098,47.0,0.0,0.0,57.0
-0.185,-0.096,0.089,47.0,0.0,0.0,57.0
-0.168,-0.118,0.05,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.195,-0.095,0.1,47.0,0.0,0.0,57.0
-0.185,-0.096,0.089,47.0,0.0,0.0,57.0
-0.168,-0.118,0.05,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.194,-0.096,0.098,47.0,0.0,0.0,57.0
-0.185,-0.096,0.089,47.0,0.0,0.0,57.0
-0.169,-0.118,0.051,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.194,-0.095,0.099,47.0,0.0,0.0,57.0
-0.185,-0.095,0.09,47.0,0.0,0.0,57.0
-0.169,-0.117,0.052,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.195,-0.095,0.1,47.0,0.0,0.0,57.0
-0.185,-0.096,0.089,47.0,0.0,0.0,57.0
-0.169,-0.118,0.051,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.194,-0.096,0.098,47.0,0.0,0.0,57.0
-0.184,-0.097,0.087,47.0,0.0,0.0,57.0
-0.168,-0.118,0.05,47.0,0.0,0.0,57.0
-0.225,-0.073,0.152,47.0,0.0,0.0,57.0
-0.194,-0.096,0.098,47.0,0.0,0.0,57.0
-0.184,-0.095,0.089,47.0,0.0,0.0,57.0
-0.168,-0.117,0.051,47.0,0.0,0.0,57.0
-0.225,-0.072,0.153,47.0,0.0,0.0,57.0
-0.193,-0.095,0.098,47.0,0.0,0.0,57.0
-0.185,-0.096,0.089,47.0,0.0,0.0,57.0
-0.169,-0.118,0.051,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.195,-0.096,0.099,47.0,0.0,0.0,57.0
-0.185,-0.097,0.088,47.0,0.0,0.0,57.0
-0.168,-0.119,0.049,47.0,0.0,0.0,57.0
-0.226,-0.074,0.152,47.0,0.0,0.0,57.0
-0.194,-0.096,0.098,47.0,0.0,0.0,57.0
-0.185,-0.096,0.089,47.0,0.0,0.0,57.0
-0.168,-0.118,0.05,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.194,-0.095,0.099,47.0,0.0,0.0,57.0
-0.183,-0.097,0.086,47.0,0.0,0.0,57.0
-0.167,-0.119,0.048,47.0,0.0,0.0,57.0
-0.224,-0.074,0.15,47.0,0.0,0.0,57.0
-0.192,-0.097,0.095,47.0,0.0,0.0,57.0
-0.185,-0.096,0.089,47.0,0.0,0.0,57.0
-0.168,-0.118,0.05,47.0,0.0,0.0,57.0
-0.226,-0.073,0.153,47.0,0.0,0.0,57.0
-0.194,-0.096,0.098,47.0,0.0,0.0,57.0
-0.181,-0.074,0.107,36.0,2.0,0.0,31.0
-0.165,-0.096,0.069,36.0,2.0,0.0,31.0
-0.222,-0.05,0.172,36.0,2.0,0.0,31.0
-0.19,-0.073,0.117,36.0,2.0,0.0,31.0
-0.181,-0.075,0.106,36.0,2.0,0.0,31.0
-0.165,-0.097,0.068,36.0,2.0,0.0,31.0
-0.223,-0.051,0.172,36.0,2.0,0.0,31.0
-0.19,-0.074,0.116,36.0,2.0,0.0,31.0
-0.181,-0.075,0.106,36.0,2.0,0.0,31.0
-0.165,-0.097,0.068,36.0,2.0,0.0,31.0
-0.222,-0.05,0.172,36.0,2.0,0.0,31.0
-0.19,-0.073,0.117,36.0,2.0,0.0,31.0
-0.181,-0.075,0.106,36.0,2.0,0.0,31.0
-0.165,-0.097,0.068,36.0,2.0,0.0,31.0
-0.222,-0.05,0.172,36.0,2.0,0.0,31.0
-0.19,-0.073,0.117,36.0,2.0,0.0,31.0
-0.181,-0.075,0.106,36.0,2.0,0.0,31.0
-0.165,-0.097,0.068,36.0,2.0,0.0,31.0
-0.222,-0.05,0.172,36.0,2.0,0.0,31.0
-0.19,-0.073,0.117,36.0,2.0,0.0,31.0
-0.181,-0.075,0.106,36.0,2.0,0.0,31.0
-0.165,-0.097,0.068,36.0,2.0,0.0,31.0
-0.222,-0.05,0.172,36.0,2.0,0.0,31.0
-0.19,-0.073,0.117,36.0,2.0,0.0,31.0
-0.181,-0.074,0.107,36.0,2.0,0.0,31.0
-0.164,-0.096,0.068,36.0,2.0,0.0,31.0
-0.222,-0.049,0.173,36.0,2.0,0.0,31.0
-0.19,-0.072,0.118,36.0,2.0,0.0,31.0
-0.181,-0.076,0.105,36.0,2.0,0.0,31.0
-0.165,-0.098,0.067,36.0,2.0,0.0,31.0
-0.222,-0.051,0.171,36.0,2.0,0.0,31.0
-0.19,-0.074,0.116,36.0,2.0,0.0,31.0
-0.181,-0.074,0.107,36.0,2.0,0.0,31.0
-0.164,-0.096,0.068,36.0,2.0,0.0,31.0
-0.222,-0.049,0.173,36.0,2.0,0.0,31.0
-0.19,-0.072,0.118,36.0,2.0,0.0,31.0
-0.181,-0.074,0.107,36.0,2.0,0.0,31.0
-0.164,-0.096,0.068,36.0,2.0,0.0,31.0
-0.222,-0.049,0.173,36.0,2.0,0.0,31.0
-0.19,-0.073,0.117,36.0,2.0,0.0,31.0
-0.181,-0.075,0.106,36.0,2.0,0.0,31.0
-0.165,-0.097,0.068,36.0,2.0,0.0,31.0
-0.223,-0.05,0.173,36.0,2.0,0.0,31.0
-0.19,-0.074,0.116,36.0,2.0,0.0,31.0
-0.181,-0.076,0.105,36.0,2.0,0.0,31.0
-0.165,-0.098,0.067,36.0,2.0,0.0,31.0
-0.222,-0.051,0.171,36.0,2.0,0.0,31.0
-0.19,-0.074,0.116,36.0,2.0,0.0,31.0
-0.181,-0.074,0.107,36.0,2.0,0.0,31.0
-0.165,-0.096,0.069,36.0,2.0,0.0,31.0
-0.222,-0.05,0.172,36.0,2.0,0.0,31.0
-0.19,-0.073,0.117,36.0,2.0,0.0,31.0
-0.183,-0.101,0.082,48.0,6.0,0.0,41.0
-0.167,-0.12,0.047,48.0,6.0,0.0,41.0
-0.223,-0.079,0.144,48.0,6.0,0.0,41.0
-0.191,-0.1,0.091,48.0,6.0,0.0,41.0
-0.183,-0.103,0.08,48.0,6.0,0.0,41.0
-0.168,-0.121,0.047,48.0,6.0,0.0,41.0
-0.223,-0.081,0.142,48.0,6.0,0.0,41.0
-0.192,-0.102,0.09,48.0,6.0,0.0,41.0
-0.182,-0.103,0.079,48.0,6.0,0.0,41.0
-0.167,-0.121,0.046,48.0,6.0,0.0,41.0
-0.222,-0.081,0.141,48.0,6.0,0.0,41.0
-0.191,-0.102,0.089,48.0,6.0,0.0,41.0
-0.182,-0.103,0.079,48.0,6.0,0.0,41.0
-0.167,-0.121,0.046,48.0,6.0,0.0,41.0
-0.223,-0.081,0.142,48.0,6.0,0.0,41.0
-0.191,-0.102,0.089,48.0,6.0,0.0,41.0
-0.184,-0.103,0.081,48.0,6.0,0.0,41.0
-0.168,-0.122,0.046,48.0,6.0,0.0,41.0
-0.225,-0.081,0.144,48.0,6.0,0.0,41.0
-0.192,-0.103,0.089,48.0,6.0,0.0,41.0
-0.182,-0.103,0.079,48.0,6.0,0.0,41.0
-0.167,-0.122,0.045,48.0,6.0,0.0,41.0
-0.222,-0.082,0.14,48.0,6.0,0.0,41.0
-0.19,-0.103,0.087,48.0,6.0,0.0,41.0
-0.182,-0.103,0.079,48.0,6.0,0.0,41.0
-0.167,-0.122,0.045,48.0,6.0,0.0,41.0
-0.222,-0.081,0.141,48.0,6.0,0.0,41.0
-0.191,-0.102,0.089,48.0,6.0,0.0,41.0
-0.183,-0.102,0.081,48.0,6.0,0.0,41.0
-0.167,-0.121,0.046,48.0,6.0,0.0,41.0
-0.223,-0.081,0.142,48.0,6.0,0.0,41.0
-0.191,-0.102,0.089,48.0,6.0,0.0,41.0
-0.181,-0.104,0.077,48.0,6.0,0.0,41.0
-0.166,-0.122,0.044,48.0,6.0,0.0,41.0
-0.221,-0.082,0.139,48.0,6.0,0.0,41.0
-0.19,-0.103,0.087,48.0,6.0,0.0,41.0
-0.182,-0.102,0.08,48.0,6.0,0.0,41.0
-0.166,-0.121,0.045,48.0,6.0,0.0,41.0
-0.222,-0.081,0.141,48.0,6.0,0.0,41.0
-0.191,-0.102,0.089,48.0,6.0,0.0,41.0
-0.182,-0.102,0.08,48.0,6.0,0.0,41.0
-0.167,-0.121,0.046,48.0,6.0,0.0,41.0
-0.222,-0.08,0.142,48.0,6.0,0.0,41.0
-0.191,-0.101,0.09,48.0,6.0,0.0,41.0
-0.181,-0.104,0.077,48.0,6.0,0.0,41.0
-0.166,-0.122,0.044,48.0,6.0,0.0,41.0
-0.221,-0.083,0.138,48.0,6.0,0.0,41.0
-0.19,-0.104,0.086,48.0,6.0,0.0,41.0
-0.182,-0.103,0.079,48.0,6.0,0.0,41.0
-0.167,-0.122,0.045,48.0,6.0,0.0,41.0
-0.222,-0.082,0.14,48.0,6.0,0.0,41.0
-0.191,-0.103,0.088,48.0,6.0,0.0,41.0
-0.182,-0.104,0.078,48.0,6.0,0.0,41.0
-0.167,-0.122,0.045,48.0,6.0,0.0,41.0
-0.222,-0.082,0.14,48.0,6.0,0.0,41.0
-0.191,-0.103,0.088,48.0,6.0,0.0,41.0
-0.182,-0.104,0.078,48.0,6.0,0.0,41.0
-0.167,-0.122,0.045,48.0,6.0,0.0,41.0
-0.222,-0.083,0.139,48.0,6.0,0.0,41.0
-0.191,-0.104,0.087,48.0,6.0,0.0,41.0
-0.182,-0.103,0.079,48.0,6.0,0.0,41.0
-0.167,-0.122,0.045,48.0,6.0,0.0,41.0
-0.223,-0.081,0.142,48.0,6.0,0.0,41.0
-0.191,-0.102,0.089,48.0,6.0,0.0,41.0
-0.181,-0.103,0.078,48.0,6.0,0.0,41.0
-0.166,-0.122,0.044,48.0,6.0,0.0,41.0
-0.222,-0.082,0.14,48.0,6.0,0.0,41.0
-0.19,-0.103,0.087,48.0,6.0,0.0,41.0
-0.182,-0.102,0.08,48.0,6.0,0.0,41.0
-0.167,-0.121,0.046,48.0,6.0,0.0,41.0
-0.222,-0.08,0.142,48.0,6.0,0.0,41.0
-0.191,-0.102,0.089,48.0,6.0,0.0,41.0
-0.183,-0.103,0.08,48.0,6.0,0.0,41.0
-0.168,-0.122,0.046,48.0,6.0,0.0,41.0
-0.224,-0.082,0.142,48.0,6.0,0.0,41.0
-0.192,-0.103,0.089,48.0,6.0,0.0,41.0
-0.182,-0.104,0.078,48.0,6.0,0.0,41.0
-0.167,-0.122,0.045,48.0,6.0,0.0,41.0
-0.222,-0.083,0.139,48.0,6.0,0.0,41.0
-0.191,-0.104,0.087,48.0,6.0,0.0,41.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.192,-0.094,0.098,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.193,-0.094,0.099,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.224,-0.071,0.153,35.0,0.0,0.0,35.0
-0.193,-0.094,0.099,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.192,-0.094,0.098,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.193,-0.094,0.099,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.192,-0.094,0.098,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.192,-0.094,0.098,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.224,-0.071,0.153,35.0,0.0,0.0,35.0
-0.192,-0.094,0.098,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.224,-0.071,0.153,35.0,0.0,0.0,35.0
-0.192,-0.093,0.099,35.0,0.0,0.0,35.0
-0.183,-0.093,0.09,35.0,0.0,0.0,35.0
-0.168,-0.113,0.055,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.192,-0.093,0.099,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.192,-0.094,0.098,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.192,-0.094,0.098,35.0,0.0,0.0,35.0
-0.183,-0.094,0.089,35.0,0.0,0.0,35.0
-0.168,-0.114,0.054,35.0,0.0,0.0,35.0
-0.223,-0.071,0.152,35.0,0.0,0.0,35.0
-0.192,-0.094,0.098,35.0,0.0,0.0,35.0
-0.177,-0.086,0.091,42.0,2.0,0.0,41.0
-0.162,-0.106,0.056,42.0,2.0,0.0,41.0
-0.217,-0.062,0.155,42.0,2.0,0.0,41.0
-0.185,-0.085,0.1,42.0,2.0,0.0,41.0
-0.176,-0.087,0.089,42.0,2.0,0.0,41.0
-0.161,-0.107,0.054,42.0,2.0,0.0,41.0
-0.216,-0.064,0.152,42.0,2.0,0.0,41.0
-0.185,-0.086,0.099,42.0,2.0,0.0,41.0
-0.176,-0.085,0.091,42.0,2.0,0.0,41.0
-0.161,-0.105,0.056,42.0,2.0,0.0,41.0
-0.217,-0.062,0.155,42.0,2.0,0.0,41.0
-0.186,-0.084,0.102,42.0,2.0,0.0,41.0
-0.177,-0.085,0.092,42.0,2.0,0.0,41.0
-0.162,-0.106,0.056,42.0,2.0,0.0,41.0
-0.217,-0.062,0.155,42.0,2.0,0.0,41.0
-0.186,-0.084,0.102,42.0,2.0,0.0,41.0
-0.176,-0.085,0.091,42.0,2.0,0.0,41.0
-0.161,-0.105,0.056,42.0,2.0,0.0,41.0
-0.216,-0.062,0.154,42.0,2.0,0.0,41.0
-0.185,-0.084,0.101,42.0,2.0,0.0,41.0
-0.176,-0.085,0.091,42.0,2.0,0.0,41.0
-0.161,-0.105,0.056,42.0,2.0,0.0,41.0
-0.216,-0.062,0.154,42.0,2.0,0.0,41.0
-0.185,-0.084,0.101,42.0,2.0,0.0,41.0
-0.176,-0.087,0.089,42.0,2.0,0.0,41.0
-0.161,-0.107,0.054,42.0,2.0,0.0,41.0
-0.216,-0.064,0.152,42.0,2.0,0.0,41.0
-0.185,-0.086,0.099,42.0,2.0,0.0,41.0
-0.177,-0.085,0.092,42.0,2.0,0.0,41.0
-0.162,-0.105,0.057,42.0,2.0,0.0,41.0
-0.217,-0.062,0.155,42.0,2.0,0.0,41.0
-0.186,-0.085,0.101,42.0,2.0,0.0,41.0
-0.176,-0.087,0.089,42.0,2.0,0.0,41.0
-0.161,-0.107,0.054,42.0,2.0,0.0,41.0
-0.216,-0.064,0.152,42.0,2.0,0.0,41.0
-0.184,-0.086,0.098,42.0,2.0,0.0,41.0
-0.176,-0.085,0.091,42.0,2.0,0.0,41.0
-0.161,-0.105,0.056,42.0,2.0,0.0,41.0
-0.216,-0.062,0.154,42.0,2.0,0.0,41.0
-0.185,-0.084,0.101,42.0,2.0,0.0,41.0
-0.176,-0.085,0.091,42.0,2.0,0.0,41.0
-0.161,-0.105,0.056,42.0,2.0,0.0,41.0
-0.216,-0.061,0.155,42.0,2.0,0.0,41.0
-0.185,-0.084,0.101,42.0,2.0,0.0,41.0
-0.177,-0.085,0.092,42.0,2.0,0.0,41.0
-0.161,-0.105,0.056,42.0,2.0,0.0,41.0
-0.216,-0.062,0.154,42.0,2.0,0.0,41.0
-0.185,-0.084,0.101,42.0,2.0,0.0,41.0
-0.176,-0.085,0.091,42.0,2.0,0.0,41.0
-0.161,-0.105,0.056,42.0,2.0,0.0,41.0
-0.216,-0.061,0.155,42.0,2.0,0.0,41.0
-0.185,-0.084,0.101,42.0,2.0,0.0,41.0
-0.176,-0.086,0.09,42.0,2.0,0.0,41.0
-0.162,-0.106,0.056,42.0,2.0,0.0,41.0
-0.216,-0.062,0.154,42.0,2.0,0.0,41.0
-0.185,-0.085,0.1,42.0,2.0,0.0,41.0
-0.176,-0.087,0.089,42.0,2.0,0.0,41.0
-0.161,-0.108,0.053,42.0,2.0,0.0,41.0
-0.216,-0.064,0.152,42.0,2.0,0.0,41.0
-0.185,-0.086,0.099,42.0,2.0,0.0,41.0
-0.177,-0.086,0.091,42.0,2.0,0.0,41.0
-0.162,-0.106,0.056,42.0,2.0,0.0,41.0
-0.217,-0.063,0.154,42.0,2.0,0.0,41.0
-0.186,-0.085,0.101,42.0,2.0,0.0,41.0
-0.176,-0.087,0.089,42.0,2.0,0.0,41.0
-0.161,-0.107,0.054,42.0,2.0,0.0,41.0
-0.216,-0.064,0.152,42.0,2.0,0.0,41.0
-0.185,-0.086,0.099,42.0,2.0,0.0,41.0
-0.176,-0.085,0.091,42.0,2.0,0.0,41.0
-0.161,-0.105,0.056,42.0,2.0,0.0,41.0
-0.217,-0.062,0.155,42.0,2.0,0.0,41.0
-0.185,-0.084,0.101,42.0,2.0,0.0,41.0
-0.183,-0.103,0.08,35.0,0.0,0.0,44.0
-0.167,-0.122,0.045,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.183,-0.103,0.08,35.0,0.0,0.0,44.0
-0.167,-0.122,0.045,35.0,0.0,0.0,44.0
-0.224,-0.08,0.144,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.184,-0.102,0.082,35.0,0.0,0.0,44.0
-0.168,-0.122,0.046,35.0,0.0,0.0,44.0
-0.225,-0.079,0.146,35.0,0.0,0.0,44.0
-0.194,-0.102,0.092,35.0,0.0,0.0,44.0
-0.184,-0.102,0.082,35.0,0.0,0.0,44.0
-0.168,-0.122,0.046,35.0,0.0,0.0,44.0
-0.225,-0.079,0.146,35.0,0.0,0.0,44.0
-0.194,-0.102,0.092,35.0,0.0,0.0,44.0
-0.183,-0.103,0.08,35.0,0.0,0.0,44.0
-0.167,-0.123,0.044,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.184,-0.103,0.081,35.0,0.0,0.0,44.0
-0.168,-0.122,0.046,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.183,-0.103,0.08,35.0,0.0,0.0,44.0
-0.167,-0.123,0.044,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.184,-0.103,0.081,35.0,0.0,0.0,44.0
-0.168,-0.123,0.045,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.184,-0.102,0.082,35.0,0.0,0.0,44.0
-0.167,-0.122,0.045,35.0,0.0,0.0,44.0
-0.225,-0.079,0.146,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.183,-0.103,0.08,35.0,0.0,0.0,44.0
-0.167,-0.122,0.045,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.183,-0.102,0.081,35.0,0.0,0.0,44.0
-0.167,-0.122,0.045,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.184,-0.103,0.081,35.0,0.0,0.0,44.0
-0.167,-0.123,0.044,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.183,-0.103,0.08,35.0,0.0,0.0,44.0
-0.167,-0.123,0.044,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.183,-0.103,0.08,35.0,0.0,0.0,44.0
-0.167,-0.122,0.045,35.0,0.0,0.0,44.0
-0.224,-0.08,0.144,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.184,-0.103,0.081,35.0,0.0,0.0,44.0
-0.168,-0.122,0.046,35.0,0.0,0.0,44.0
-0.224,-0.079,0.145,35.0,0.0,0.0,44.0
-0.193,-0.102,0.091,35.0,0.0,0.0,44.0
-0.238,-0.144,0.094,68.0,0.0,0.0,0.0
-0.221,-0.163,0.058,68.0,0.0,0.0,0.0
-0.278,-0.12,0.158,68.0,0.0,0.0,0.0
-0.247,-0.143,0.104,68.0,0.0,0.0,0.0
-0.238,-0.142,0.096,68.0,0.0,0.0,0.0
-0.221,-0.162,0.059,68.0,0.0,0.0,0.0
-0.279,-0.118,0.161,68.0,0.0,0.0,0.0
-0.248,-0.141,0.107,68.0,0.0,0.0,0.0
-0.236,-0.144,0.092,68.0,0.0,0.0,0.0
-0.22,-0.163,0.057,68.0,0.0,0.0,0.0
-0.277,-0.12,0.157,68.0,0.0,0.0,0.0
-0.246,-0.143,0.103,68.0,0.0,0.0,0.0
-0.237,-0.143,0.094,68.0,0.0,0.0,0.0
-0.221,-0.163,0.058,68.0,0.0,0.0,0.0
-0.278,-0.119,0.159,68.0,0.0,0.0,0.0
-0.247,-0.142,0.105,68.0,0.0,0.0,0.0
-0.237,-0.143,0.094,68.0,0.0,0.0,0.0
-0.221,-0.162,0.059,68.0,0.0,0.0,0.0
-0.278,-0.119,0.159,68.0,0.0,0.0,0.0
-0.247,-0.142,0.105,68.0,0.0,0.0,0.0
-0.238,-0.141,0.097,68.0,0.0,0.0,0.0
-0.221,-0.161,0.06,68.0,0.0,0.0,0.0
-0.279,-0.117,0.162,68.0,0.0,0.0,0.0
-0.248,-0.141,0.107,68.0,0.0,0.0,0.0
-0.239,-0.143,0.096,68.0,0.0,0.0,0.0
-0.222,-0.163,0.059,68.0,0.0,0.0,0.0
-0.28,-0.12,0.16,68.0,0.0,0.0,0.0
-0.248,-0.142,0.106,68.0,0.0,0.0,0.0
-0.236,-0.14,0.096,68.0,0.0,0.0,0.0
-0.22,-0.16,0.06,68.0,0.0,0.0,0.0
-0.277,-0.116,0.161,68.0,0.0,0.0,0.0
-0.246,-0.14,0.106,68.0,0.0,0.0,0.0
-0.239,-0.143,0.096,68.0,0.0,0.0,0.0
-0.222,-0.163,0.059,68.0,0.0,0.0,0.0
-0.28,-0.119,0.161,68.0,0.0,0.0,0.0
-0.248,-0.142,0.106,68.0,0.0,0.0,0.0
-0.238,-0.144,0.094,68.0,0.0,0.0,0.0
-0.221,-0.163,0.058,68.0,0.0,0.0,0.0
-0.278,-0.12,0.158,68.0,0.0,0.0,0.0
-0.247,-0.143,0.104,68.0,0.0,0.0,0.0
-0.237,-0.143,0.094,68.0,0.0,0.0,0.0
-0.22,-0.163,0.057,68.0,0.0,0.0,0.0
-0.277,-0.12,0.157,68.0,0.0,0.0,0.0
-0.246,-0.143,0.103,68.0,0.0,0.0,0.0
-0.236,-0.141,0.095,68.0,0.0,0.0,0.0
-0.219,-0.161,0.058,68.0,0.0,0.0,0.0
-0.276,-0.117,0.159,68.0,0.0,0.0,0.0
-0.245,-0.14,0.105,68.0,0.0,0.0,0.0
-0.236,-0.142,0.094,68.0,0.0,0.0,0.0
-0.22,-0.162,0.058,68.0,0.0,0.0,0.0
-0.277,-0.119,0.158,68.0,0.0,0.0,0.0
-0.246,-0.142,0.104,68.0,0.0,0.0,0.0
-0.238,-0.142,0.096,68.0,0.0,0.0,0.0
-0.221,-0.162,0.059,68.0,0.0,0.0,0.0
-0.279,-0.118,0.161,68.0,0.0,0.0,0.0
-0.248,-0.141,0.107,68.0,0.0,0.0,0.0
-0.239,-0.141,0.098,68.0,0.0,0.0,0.0
-0.221,-0.161,0.06,68.0,0.0,0.0,0.0
-0.28,-0.117,0.163,68.0,0.0,0.0,0.0
-0.248,-0.14,0.108,68.0,0.0,0.0,0.0
-0.236,-0.143,0.093,68.0,0.0,0.0,0.0
-0.22,-0.162,0.058,68.0,0.0,0.0,0.0
-0.276,-0.119,0.157,68.0,0.0,0.0,0.0
-0.246,-0.142,0.104,68.0,0.0,0.0,0.0
-0.236,-0.142,0.094,68.0,0.0,0.0,0.0
